Experiment,idnumber,age,ethnicity,education,gender,condition,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,targetPresent,participantTargetPresent,participantSelection,accuracy,participantIDdecision,accuracyInnocentSupsect,confidence,question1ans_How many people were in the video?,question1acc,include
Exp1,2835,29,WhiteEuropean,High School/GED,Female,2,108,95,110,2,22,25,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2836,30,NULLtive American,Masters Degree,Male,1,23,2,102,92,28,110,0,1,28,0,Filler ID,NA,90,1,1,yes
Exp1,2837,34,WhiteEuropean,High School/GED,Male,3,50,83,73,16,17,110,0,1,83,0,Filler ID,NA,40,1,1,yes
Exp1,2838,33,AsianIndian,ProfessioNULLl Degree (MD JD),Female,3,79,83,69,77,110,89,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2839,35,WhiteEuropean,4-Year College Degree (BA BS),Female,3,110,23,95,55,90,107,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2840,35,Mixed Ethnicity,4-Year College Degree (BA BS),Female,2,86,10,16,110,108,92,0,1,92,0,Filler ID,NA,70,1,1,yes
Exp1,2841,52,WhiteEuropean,High School/GED,Female,3,110,79,90,71,87,105,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Exp1,2843,49,WhiteEuropean,4-Year College Degree (BA BS),Female,2,54,107,49,110,92,46,1,0,Not present,0,Incorrect Reject,NA,30,1,1,yes
Exp1,2844,32,Other,Masters Degree,Female,1,54,84,74,110,107,23,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Exp1,2845,39,Mixed Ethnicity,High School/GED,Male,1,71,53,110,10,40,33,1,1,71,0,Filler ID,NA,60,1,1,yes
Exp1,2846,30,WhiteEuropean,4-Year College Degree (BA BS),Female,2,59,57,74,25,106,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,2847,39,WhiteEuropean,4-Year College Degree (BA BS),Male,2,88,44,110,30,96,50,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,2848,36,WhiteEuropean,Masters Degree,Female,2,35,76,107,110,30,96,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Exp1,2849,20,WhiteEuropean,Currently Attending College,Male,2,68,54,9,57,58,110,0,1,54,0,Filler ID,NA,50,1,1,yes
Exp1,2850,32,Other,2-Year College Degree (Associates),Male,3,43,80,25,60,110,98,1,1,80,0,Filler ID,NA,30,1,1,yes
Exp1,2851,45,WhiteEuropean,4-Year College Degree (BA BS),Female,3,36,92,40,110,84,74,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,2854,23,LatinHispanic,4-Year College Degree (BA BS),Female,3,8,32,110,36,95,5,1,0,Not present,0,Incorrect Reject,NA,30,1,1,yes
Exp1,2855,25,WhiteEuropean,2-Year College Degree (Associates),Female,2,21,29,110,58,103,74,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,2857,30,WhiteEuropean,4-Year College Degree (BA BS),Female,3,96,19,46,22,110,35,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,2858,35,WhiteEuropean,Masters Degree,Female,1,110,90,87,72,20,61,1,1,110,1,Correct ID,1,10,1,1,yes
Exp1,2859,29,WhiteEuropean,NR,Male,3,3,84,26,110,106,27,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2860,31,WhiteEuropean,4-Year College Degree (BA BS),Male,2,106,110,48,35,38,69,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2861,40,LatinHispanic,2-Year College Degree (Associates),Female,3,79,104,6,110,90,26,0,1,79,0,Filler ID,NA,50,1,1,yes
Exp1,2862,47,WhiteEuropean,High School/GED,Female,3,36,66,15,72,37,110,0,1,72,0,Filler ID,NA,50,1,1,yes
Exp1,2863,48,WhiteEuropean,High School/GED,Female,2,7,110,97,84,83,40,0,1,7,0,Filler ID,NA,30,1,1,yes
Exp1,2864,30,WhiteEuropean,2-Year College Degree (Associates),Female,3,110,61,89,52,50,3,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2865,52,WhiteEuropean,High School/GED,Female,2,110,73,59,103,86,7,1,1,59,0,Filler ID,NA,50,1,1,yes
Exp1,2866,29,AsianIndian,Masters Degree,Male,2,59,110,67,109,10,8,1,1,67,0,Filler ID,NA,80,1,1,yes
Exp1,2867,32,BlackAfrican,4-Year College Degree (BA BS),Female,3,40,110,73,6,25,82,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2869,36,WhiteEuropean,Masters Degree,Female,3,29,28,63,110,71,56,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,2870,64,BlackAfrican,Masters Degree,Female,3,98,62,110,74,42,60,0,1,60,0,Filler ID,NA,100,3,0,no
Exp1,2871,57,WhiteEuropean,2-Year College Degree (Associates),Female,3,74,110,12,24,103,21,1,1,110,1,Correct ID,1,50,1,1,yes
Exp1,2872,33,Other,Masters Degree,Male,3,12,57,15,110,89,87,0,1,57,0,Filler ID,NA,30,1,1,yes
Exp1,2873,32,Mixed Ethnicity,4-Year College Degree (BA BS),Male,2,1,84,93,30,89,110,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Exp1,2874,30,BlackAfrican,Masters Degree,Female,2,85,29,110,54,84,50,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Exp1,2875,24,WhiteEuropean,4-Year College Degree (BA BS),Female,3,17,97,55,77,110,18,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,2876,33,AsianIndian,2-Year College Degree (Associates),Male,1,59,68,79,110,28,77,1,1,77,0,Filler ID,NA,50,1,1,yes
Exp1,2877,48,WhiteEuropean,2-Year College Degree (Associates),Female,2,97,47,38,110,92,10,0,1,110,0,False ID,0,50,1,1,yes
Exp1,2879,24,WhiteEuropean,High School/GED,Male,3,110,22,88,42,20,105,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,2880,60,WhiteEuropean,4-Year College Degree (BA BS),Female,2,91,110,49,46,14,58,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,2881,19,BlackAfrican,High School/GED,Male,3,7,1,62,28,45,110,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2882,26,WhiteEuropean,2-Year College Degree (Associates),Female,3,100,28,30,110,89,9,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,2883,35,BlackAfrican,2-Year College Degree (Associates),Male,3,110,67,7,71,19,88,0,1,19,0,Filler ID,NA,50,1,1,yes
Exp1,2884,27,WhiteEuropean,4-Year College Degree (BA BS),Male,1,45,19,110,81,80,50,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Exp1,2885,25,LatinHispanic,Masters Degree,Female,1,83,69,22,103,29,110,1,0,Not present,0,Incorrect Reject,NA,60,1,1,yes
Exp1,2888,20,WhiteEuropean,Currently Attending College,Male,2,44,90,80,86,7,110,0,1,110,0,False ID,0,70,1,1,yes
Exp1,2889,22,WhiteEuropean,4-Year College Degree (BA BS),Male,3,61,95,6,110,4,19,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Exp1,2890,34,AsianIndian,2-Year College Degree (Associates),Female,3,98,57,21,14,110,58,1,1,14,0,Filler ID,NA,30,1,1,yes
Exp1,2893,33,Other,Masters Degree,Male,2,105,41,46,10,69,110,1,1,105,0,Filler ID,NA,30,1,1,yes
Exp1,2894,40,WhiteEuropean,High School/GED,Female,3,21,48,61,9,101,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,2895,57,BlackAfrican,High School/GED,Female,1,41,33,80,110,30,20,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2896,44,LatinHispanic,High School/GED,Male,2,55,34,110,78,5,62,0,1,62,0,Filler ID,NA,50,1,1,yes
Exp1,2897,27,WhiteEuropean,Masters Degree,Female,3,109,41,110,22,37,47,1,1,110,1,Correct ID,1,70,4,0,no
Exp1,2898,39,AsianIndian,Currently Attending College,Male,1,19,87,69,26,110,107,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,2899,33,Other,Masters Degree,Male,1,53,96,65,45,2,110,0,1,96,0,Filler ID,NA,60,1,1,yes
Exp1,2901,35,WhiteEuropean,High School/GED,Male,2,77,48,8,60,80,110,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,2903,45,WhiteEuropean,2-Year College Degree (Associates),Female,3,70,110,55,50,100,36,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2905,30,Mixed Ethnicity,2-Year College Degree (Associates),Female,3,81,37,87,6,110,35,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Exp1,2906,34,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,36,61,107,1,85,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2907,18,WhiteEuropean,High School/GED,Female,2,70,88,109,73,110,8,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2908,34,AsianIndian,High School/GED,Male,2,16,104,110,8,84,39,1,1,39,0,Filler ID,NA,50,1,1,yes
Exp1,2910,24,WhiteEuropean,4-Year College Degree (BA BS),Male,2,61,24,29,23,110,70,1,1,110,1,Correct ID,1,80,2,0,no
Exp1,2911,29,WhiteEuropean,4-Year College Degree (BA BS),Female,2,69,110,72,29,13,107,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Exp1,2913,44,WhiteEuropean,Masters Degree,Female,2,101,80,110,36,92,95,1,1,110,1,Correct ID,1,50,1,1,yes
Exp1,2914,29,WhiteEuropean,4-Year College Degree (BA BS),Female,2,81,60,36,57,71,110,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,2915,34,WhiteEuropean,4-Year College Degree (BA BS),Female,3,71,78,110,101,14,96,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Exp1,2916,40,AsianIndian,Masters Degree,Male,2,47,107,22,94,110,19,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2917,31,WhiteEuropean,Masters Degree,Male,3,89,81,110,12,19,63,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2918,44,BlackAfrican,Masters Degree,Male,3,98,51,43,110,68,17,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2919,26,AsianIndian,4-Year College Degree (BA BS),Male,2,108,110,77,66,12,61,0,1,77,0,Filler ID,NA,70,1,1,yes
Exp1,2920,46,BlackAfrican,4-Year College Degree (BA BS),Female,2,16,7,110,50,22,69,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2921,22,WhiteEuropean,High School/GED,Male,2,18,67,110,91,14,9,1,1,18,0,Filler ID,NA,80,1,1,yes
Exp1,2922,22,WhiteEuropean,Currently Attending College,Female,2,59,33,31,25,16,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,2924,43,WhiteEuropean,4-Year College Degree (BA BS),Male,1,47,93,110,76,56,5,0,1,56,0,Filler ID,NA,70,1,1,yes
Exp1,2925,34,WhiteEuropean,4-Year College Degree (BA BS),Female,2,101,42,110,25,80,20,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,2926,47,BlackAfrican,High School/GED,Female,1,31,59,46,71,110,67,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Exp1,2927,34,WhiteEuropean,2-Year College Degree (Associates),Male,3,79,110,109,76,27,64,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,2930,19,WhiteEuropean,2-Year College Degree (Associates),Male,3,104,41,20,110,10,19,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Exp1,2931,44,WhiteEuropean,2-Year College Degree (Associates),Female,3,30,1,63,110,69,53,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2933,26,NR,4-Year College Degree (BA BS),Female,1,109,110,37,52,5,12,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2935,60,WhiteEuropean,Masters Degree,Female,2,48,78,110,2,79,24,0,1,79,0,Filler ID,NA,50,1,1,yes
Exp1,2936,37,AsianIndian,4-Year College Degree (BA BS),Female,2,20,46,12,110,84,104,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,2937,38,WhiteEuropean,High School/GED,Male,2,22,25,91,33,110,28,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,2939,24,WhiteEuropean,High School/GED,Female,2,91,62,65,95,7,110,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Exp1,2940,21,WhiteEuropean,High School/GED,Male,1,94,42,110,44,96,102,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Exp1,2941,32,LatinHispanic,NR,Female,2,77,39,98,110,92,37,1,0,Not present,0,Incorrect Reject,NA,100,1,1,yes
Exp1,2942,43,WhiteEuropean,4-Year College Degree (BA BS),Female,2,18,110,10,28,78,43,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2943,25,AsianIndian,Masters Degree,Male,2,47,106,5,110,28,69,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,2944,27,WhiteEuropean,High School/GED,Female,3,97,7,24,83,52,110,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,2945,27,WhiteEuropean,4-Year College Degree (BA BS),Male,3,110,35,59,2,41,54,0,1,41,0,Filler ID,NA,80,1,1,yes
Exp1,2946,39,BlackAfrican,4-Year College Degree (BA BS),Female,1,21,110,2,83,58,13,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2948,33,WhiteEuropean,4-Year College Degree (BA BS),Female,1,101,20,32,4,95,110,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2950,33,AsianIndian,ProfessioNULLl Degree (MD JD),NR,1,32,110,95,103,4,47,1,1,110,1,Correct ID,1,40,1,1,yes
Exp1,2952,48,Mixed Ethnicity,4-Year College Degree (BA BS),Male,3,15,110,97,43,74,77,0,0,Not present,1,Correct Reject,NA,60,1,1,yes
Exp1,2954,27,WhiteEuropean,High School/GED,Male,2,110,65,49,50,84,72,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,2955,30,WhiteEuropean,ProfessioNULLl Degree (MD JD),Female,1,67,110,38,29,49,34,1,1,110,1,Correct ID,1,20,1,1,yes
Exp1,2956,29,WhiteEuropean,4-Year College Degree (BA BS),Male,1,87,37,64,88,97,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,2958,31,AsianIndian,4-Year College Degree (BA BS),Male,2,75,39,52,5,110,87,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2959,33,WhiteEuropean,ProfessioNULLl Degree (MD JD),Female,2,110,9,52,27,73,19,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,2960,31,WhiteEuropean,Currently Attending College,Male,3,71,110,56,79,2,80,0,1,79,0,Filler ID,NA,80,1,1,yes
Exp1,2962,30,WhiteEuropean,4-Year College Degree (BA BS),Female,2,5,30,68,41,110,75,1,1,30,0,Filler ID,NA,50,1,1,yes
Exp1,2963,33,WhiteEuropean,2-Year College Degree (Associates),Female,1,70,53,1,13,110,74,1,1,70,0,Filler ID,NA,70,1,1,yes
Exp1,2964,27,LatinHispanic,4-Year College Degree (BA BS),Male,3,103,93,92,107,110,68,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,2965,25,AsianIndian,Masters Degree,Male,2,8,110,59,89,41,102,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,2967,67,WhiteEuropean,2-Year College Degree (Associates),Female,3,89,53,25,73,110,27,0,1,53,0,Filler ID,NA,70,1,1,yes
Exp1,2968,53,WhiteEuropean,2-Year College Degree (Associates),Female,2,110,52,10,5,88,97,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,2969,43,BlackAfrican,4-Year College Degree (BA BS),Female,2,66,5,110,13,42,63,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,2970,31,WhiteEuropean,4-Year College Degree (BA BS),Female,1,7,110,84,104,87,88,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,2971,43,WhiteEuropean,High School/GED,Female,2,110,51,65,34,5,40,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,2972,24,AsianIndian,Currently Attending College,Male,2,48,86,68,3,92,110,0,1,110,0,False ID,0,70,1,1,yes
Exp1,2974,60,NR,2-Year College Degree (Associates),Female,1,110,91,35,7,73,104,0,0,Not present,1,Correct Reject,NA,30,1,1,yes
Exp1,2975,26,WhiteEuropean,High School/GED,Male,2,10,95,44,110,54,48,0,1,48,0,Filler ID,NA,80,1,1,yes
Exp1,2976,63,WhiteEuropean,2-Year College Degree (Associates),Male,1,94,110,63,74,29,9,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,2978,31,WhiteEuropean,High School/GED,Male,2,42,49,52,92,43,110,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,2979,33,WhiteEuropean,High School/GED,Male,3,87,11,62,19,110,105,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,2981,28,WhiteEuropean,2-Year College Degree (Associates),Male,2,110,95,61,79,39,92,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,2982,32,Other,NR,Male,2,92,91,110,36,90,11,1,0,Not present,0,Incorrect Reject,NA,0,1,1,yes
Exp1,2983,31,WhiteEuropean,4-Year College Degree (BA BS),Female,1,41,110,3,90,57,56,0,1,90,0,Filler ID,NA,40,1,1,yes
Exp1,2985,28,LatinHispanic,Doctoral Degree,Female,1,21,2,79,53,110,94,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,2987,29,WhiteEuropean,Currently Attending College,Female,3,61,10,49,43,110,39,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,2988,49,AsianIndian,4-Year College Degree (BA BS),Female,2,110,44,65,40,19,66,0,1,110,0,False ID,0,80,1,1,yes
Exp1,2989,20,WhiteEuropean,Currently Attending College,Male,1,35,12,97,36,62,110,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Exp1,2990,33,WhiteEuropean,4-Year College Degree (BA BS),Female,1,31,77,14,52,110,85,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,2991,37,Other,2-Year College Degree (Associates),Male,3,97,110,12,65,69,22,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,2992,30,BlackAfrican,4-Year College Degree (BA BS),Female,3,8,110,88,10,89,37,0,0,Not present,1,Correct Reject,NA,40,1,1,yes
Exp1,2993,32,WhiteEuropean,2-Year College Degree (Associates),Female,1,110,58,99,37,108,13,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,2994,30,WhiteEuropean,4-Year College Degree (BA BS),Male,1,66,110,16,54,3,56,0,1,66,0,Filler ID,NA,70,3,0,no
Exp1,2995,23,WhiteEuropean,4-Year College Degree (BA BS),Male,1,62,58,70,40,108,110,0,1,58,0,Filler ID,NA,40,1,1,yes
Exp1,2996,43,WhiteEuropean,2-Year College Degree (Associates),Male,3,39,91,110,51,109,35,0,1,91,0,Filler ID,NA,90,1,1,yes
Exp1,2997,22,AsianIndian,4-Year College Degree (BA BS),Female,3,63,106,16,57,85,110,0,1,106,0,Filler ID,NA,40,1,1,yes
Exp1,2998,29,WhiteEuropean,Masters Degree,Male,2,89,110,9,54,46,29,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,2999,30,Mixed Ethnicity,4-Year College Degree (BA BS),Male,3,19,53,13,59,104,110,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Exp1,3000,22,LatinHispanic,4-Year College Degree (BA BS),Male,1,93,110,105,32,44,70,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,3001,30,WhiteEuropean,High School/GED,Male,1,92,46,108,100,79,110,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,3003,36,WhiteEuropean,High School/GED,Male,3,55,110,29,69,81,91,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,3004,25,BlackAfrican,High School/GED,Male,1,96,110,100,67,12,4,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,3005,34,LatinHispanic,High School/GED,Female,1,110,71,44,98,47,72,0,1,98,0,Filler ID,NA,10,1,1,yes
Exp1,3006,33,WhiteEuropean,High School/GED,Female,2,54,46,50,94,75,110,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,3007,28,WhiteEuropean,4-Year College Degree (BA BS),Female,3,88,94,36,110,40,107,1,1,110,1,Correct ID,1,50,1,1,yes
Exp1,3009,19,Other,2-Year College Degree (Associates),Male,1,35,32,56,58,110,11,0,0,Not present,1,Correct Reject,NA,50,1,1,yes
Exp1,3010,26,AsianIndian,4-Year College Degree (BA BS),Male,2,60,102,80,30,110,99,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,3011,35,AsianIndian,4-Year College Degree (BA BS),Male,1,67,42,16,110,11,109,0,1,42,0,Filler ID,NA,40,1,1,yes
Exp1,3012,30,WhiteEuropean,Currently Attending College,Female,2,11,110,77,4,23,95,0,1,23,0,Filler ID,NA,50,1,1,yes
Exp1,3013,40,BlackAfrican,High School/GED,Male,1,4,110,82,54,40,24,1,0,Not present,0,Incorrect Reject,NA,40,1,1,yes
Exp1,3014,24,WhiteEuropean,4-Year College Degree (BA BS),Female,2,25,67,87,70,100,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,3015,31,WhiteEuropean,4-Year College Degree (BA BS),Male,3,80,53,38,110,10,109,0,1,80,0,Filler ID,NA,100,1,1,yes
Exp1,3016,25,WhiteEuropean,4-Year College Degree (BA BS),Female,2,110,23,43,38,35,11,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,3017,51,WhiteEuropean,2-Year College Degree (Associates),Male,3,110,103,4,39,72,3,1,0,Not present,0,Incorrect Reject,NA,90,1,1,yes
Exp1,3018,44,WhiteEuropean,4-Year College Degree (BA BS),Male,1,32,68,28,59,110,91,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,3019,24,WhiteEuropean,High School/GED,Female,1,45,46,43,78,97,110,1,1,45,0,Filler ID,NA,40,1,1,yes
Exp1,3021,24,WhiteEuropean,High School/GED,Female,1,110,84,96,74,80,38,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,3022,32,WhiteEuropean,4-Year College Degree (BA BS),Female,1,50,24,110,95,4,77,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,3023,38,WhiteEuropean,Masters Degree,Female,2,8,110,68,57,77,65,0,1,77,0,Filler ID,NA,70,1,1,yes
Exp1,3024,51,BlackAfrican,High School/GED,Male,3,75,83,57,8,30,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,3025,33,WhiteEuropean,2-Year College Degree (Associates),Female,2,76,89,81,110,42,49,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,3026,36,BlackAfrican,2-Year College Degree (Associates),Male,2,86,10,110,29,83,82,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,3027,33,BlackAfrican,2-Year College Degree (Associates),Female,2,40,110,18,51,50,68,1,1,68,0,Filler ID,NA,100,1,1,yes
Exp1,3028,47,WhiteEuropean,2-Year College Degree (Associates),Female,2,54,70,47,56,69,110,1,1,54,0,Filler ID,NA,90,1,1,yes
Exp1,3029,32,NR,NR,Female,3,34,1,16,110,51,5,1,1,34,0,Filler ID,NA,60,1,1,yes
Exp1,3030,22,WhiteEuropean,Doctoral Degree,Female,1,101,52,110,56,62,83,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,3032,26,WhiteEuropean,High School/GED,Male,3,37,44,21,110,14,43,1,1,110,1,Correct ID,1,90,1,1,yes
Exp1,3033,37,WhiteEuropean,4-Year College Degree (BA BS),Female,1,83,71,38,91,32,110,0,1,32,0,Filler ID,NA,60,1,1,yes
Exp1,3034,25,WhiteEuropean,4-Year College Degree (BA BS),Female,3,95,5,110,76,38,82,1,0,Not present,0,Incorrect Reject,NA,70,1,1,yes
Exp1,3036,75,WhiteEuropean,Masters Degree,Female,1,23,59,11,29,110,109,0,1,109,0,Filler ID,NA,50,1,1,yes
Exp1,3037,29,WhiteEuropean,4-Year College Degree (BA BS),Male,2,70,19,13,17,110,86,0,1,110,0,False ID,0,40,3,0,no
Exp1,3038,52,WhiteEuropean,NR,Male,1,27,64,110,68,23,70,1,1,68,0,Filler ID,NA,70,1,1,yes
Exp1,3039,41,WhiteEuropean,4-Year College Degree (BA BS),Male,2,110,69,63,83,76,36,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,3040,26,LatinHispanic,2-Year College Degree (Associates),Male,3,110,109,9,11,89,98,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Exp1,3042,34,WhiteEuropean,4-Year College Degree (BA BS),Female,3,98,2,72,20,17,110,0,1,20,0,Filler ID,NA,70,1,1,yes
Exp1,3043,32,Mixed Ethnicity,Currently Attending College,Female,1,88,110,78,89,68,98,0,1,110,0,False ID,0,60,1,1,yes
Exp1,3044,32,BlackAfrican,Masters Degree,Male,1,41,110,49,93,65,84,0,0,Not present,1,Correct Reject,NA,100,1,1,yes
Exp1,3045,51,WhiteEuropean,High School/GED,Female,2,52,110,10,58,79,85,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,3046,55,WhiteEuropean,4-Year College Degree (BA BS),Female,3,65,84,45,5,110,29,1,1,110,1,Correct ID,1,80,1,1,yes
Exp1,3047,28,WhiteEuropean,Masters Degree,Female,1,78,30,29,110,75,40,0,1,29,0,Filler ID,NA,80,1,1,yes
Exp1,3048,18,Mixed Ethnicity,Currently Attending College,Female,2,88,54,80,1,110,75,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,3049,21,BlackAfrican,High School/GED,Female,1,41,49,59,45,110,21,1,0,Not present,0,Incorrect Reject,NA,50,1,1,yes
Exp1,3050,35,WhiteEuropean,4-Year College Degree (BA BS),Female,1,6,21,26,17,43,110,1,0,Not present,0,Incorrect Reject,NA,80,1,1,yes
Exp1,3052,31,LatinHispanic,High School/GED,Female,1,30,58,110,91,13,54,0,0,Not present,1,Correct Reject,NA,80,1,1,yes
Exp1,3053,35,WhiteEuropean,4-Year College Degree (BA BS),Female,1,6,96,91,110,26,64,1,1,110,1,Correct ID,1,60,1,1,yes
Exp1,3054,69,WhiteEuropean,4-Year College Degree (BA BS),Male,1,110,38,48,17,30,93,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,3055,29,WhiteEuropean,Masters Degree,Male,1,72,94,64,42,109,110,0,1,94,0,Filler ID,NA,70,1,1,yes
Exp1,3056,32,Mixed Ethnicity,High School/GED,Female,3,63,110,102,101,20,57,1,1,110,1,Correct ID,1,100,1,1,yes
Exp1,3058,28,BlackAfrican,Currently Attending College,Male,3,10,93,72,13,26,110,1,1,110,1,Correct ID,1,70,1,1,yes
Exp1,3060,24,BlackAfrican,Currently Attending College,Female,2,67,36,5,14,110,99,1,1,110,1,Correct ID,1,50,1,1,yes
Exp1,3061,25,WhiteEuropean,Masters Degree,Female,3,98,23,40,110,106,11,0,0,Not present,1,Correct Reject,NA,70,1,1,yes
Exp1,3062,29,WhiteEuropean,4-Year College Degree (BA BS),Female,3,24,14,62,110,82,91,0,0,Not present,1,Correct Reject,NA,90,1,1,yes
Exp1,3063,19,WhiteEuropean,2-Year College Degree (Associates),Female,3,98,100,110,107,20,46,0,1,20,0,Filler ID,NA,60,1,1,yes
Exp1,3064,26,WhiteEuropean,Masters Degree,Female,2,53,99,100,110,30,74,1,1,100,0,Filler ID,NA,80,1,1,yes
Exp1,3065,38,WhiteEuropean,4-Year College Degree (BA BS),Female,2,90,110,31,27,46,79,0,0,Not present,1,Correct Reject,NA,30,1,1,yes
Exp1,3067,26,WhiteEuropean,High School/GED,Female,3,37,90,30,72,110,96,1,1,110,1,Correct ID,1,70,1,1,yes
